logFC AveExpr t P.Value adj.P.Val B
ARNT 0.0316087672796592 6.51867324945185 1.42071199410518 0.155974405559815 0.999745836587528 -5.16452127589373
NFE2L2 0.0392609203320086 8.21922128770556 1.42038563525163 0.156069301590542 0.999745836587528 -5.16496230234252
PIK3IP1 -0.0462649948815148 8.9050757526963 -1.41939746903429 0.156356900547082 0.999745836587528 -5.16629705197294
AUTS2 0.0416061936700588 6.56934631253704 1.41841520964018 0.15664317967492 0.999745836587528 -5.16762290957927
VPS13A -0.0277033210554751 6.73999445887778 -1.41816762364038 0.156715401374564 0.999745836587528 -5.16795695842668
TESK1 -0.0268856709155776 6.76695402222037 -1.41791422672181 0.156789344353505 0.999745836587528 -5.16829878758602
SCAPER 0.0215075991648167 6.19323778988889 1.41744236471294 0.156927107645073 0.999745836587528 -5.16893516179927
ZC3HAV1 0.0335944985718241 8.77981169625 1.41744115085987 0.15692746215628 0.999745836587528 -5.16893679858479
HLA-DOB -0.0529848236593761 6.90884784499444 -1.41425992293118 0.157858647205105 0.999745836587528 -5.1732216561
STX2 -0.0323423973021524 6.7006323253037 -1.41346511628987 0.158091951021365 0.999745836587528 -5.17429070495389
RAP2C 0.0345996231875637 7.09692956422407 1.41271911522928 0.158311166823703 0.999745836587528 -5.17529356566667
CETN3 0.0313468786925887 5.86813661976296 1.41159082777807 0.158643157636941 0.999745836587528 -5.17680934166394
ARHGDIB -0.0409670142304274 12.2826264959815 -1.410559855882 0.158946975846379 0.999745836587528 -5.17819333016096
MFAP3L -0.0299220244749136 5.86409569420741 -1.40953998820858 0.159247955979554 0.999745836587528 -5.17956142492049
MTOR -0.0286752393386182 7.38258038364259 -1.40850096311265 0.159555034245795 0.999745836587528 -5.18095420846401
CD46 -0.0391015622890319 9.42899462526852 -1.40814840133315 0.159659333969483 0.999745836587528 -5.18142657588945
SSBP2 -0.0333320581690059 7.21889646108704 -1.40487029320939 0.160631586287998 0.999745836587528 -5.18581301472389
CCR3 -0.0698256472504967 7.31559386049444 -1.40478524917286 0.160656869026271 0.999745836587528 -5.18592667719047
PLP2 0.0363112976748539 7.66951730121111 1.4045006892973 0.160741487745495 0.999745836587528 -5.18630694553332
PLAA 0.0257082871914075 6.12643553499444 1.40442230554327 0.160764802419191 0.999745836587528 -5.18641167933845
PLEKHO2 0.0372575395633803 8.10939724231296 1.40381847106427 0.160944494467605 0.999745836587528 -5.1872183087209
CD151 -0.0537336498023683 8.39996965044815 -1.40328631561931 0.161102982012557 0.999745836587528 -5.18792890062328
MMP25 -0.0598589891083738 9.90178468888148 -1.4028072567633 0.161245757316011 0.999745836587528 -5.18856836348235
BRD1 -0.0198360519504091 6.73308251227963 -1.40186618325986 0.161526507188179 0.999745836587528 -5.1898239071217
ZNF200 0.0291371837118934 6.72135991322963 1.39849460479115 0.162535386942786 0.999745836587528 -5.19431527122298
FAM65B -0.0353408951240488 10.7559204955944 -1.39628866895091 0.163198045869843 0.999745836587528 -5.19724804474023
CNBP -0.0340008165026516 9.34685311786296 -1.39362924506648 0.16399964505566 0.999745836587528 -5.20077761775697
RPGR -0.035634896251941 6.22982019637778 -1.39235689742115 0.164384204497852 0.999745836587528 -5.20246390865617
GYPC -0.0609241912228759 10.5841767366537 -1.39173712544496 0.164571773366816 0.999745836587528 -5.20328476240369
TRAFD1 0.0454903867794263 7.83039049520926 1.3909339154825 0.164815098631306 0.999745836587528 -5.20434802995221
TAF1C -0.0340131807723091 7.76457696250556 -1.38968838607496 0.165192957660811 0.999745836587528 -5.20599562306884
FAM105A 0.0339746315961423 6.62167832799074 1.38964633529636 0.165205726099716 0.999745836587528 -5.20605122250261
DYNLT1 0.0424680275973854 8.5286181912 1.38844504405821 0.165570804858053 0.999745836587528 -5.20763886147782
CELF1 -0.0221030916765759 6.88111075626667 -1.38812021281232 0.165669627267999 0.999745836587528 -5.20806792773994
LAMP3 0.042096699252781 5.95346392879444 1.38767900260665 0.165803926553316 0.999745836587528 -5.20865055817774
AFG3L2 0.0286478957101988 7.1801237336 1.38697632168946 0.166017984031356 0.999745836587528 -5.20957808845744
LEF1 -0.0539541761873569 8.77660440136667 -1.38599981130298 0.166315804109471 0.999745836587528 -5.21086629599711
ATF1 0.0305054765021758 6.32939173650185 1.38277620593269 0.167301812434337 0.999745836587528 -5.21511246607944
C3AR1 0.0527291796235451 6.71065919403704 1.38187014124693 0.167579742925719 0.999745836587528 -5.21630417790078
TNFSF4 -0.0408463323344373 6.3780868981 -1.38170053661994 0.167631806856463 0.999745836587528 -5.21652716614693
GPR68 0.0311886904081855 6.07319951443333 1.38160510567818 0.16766110687226 0.999745836587528 -5.21665262234985
NDC80 0.0279044516061053 5.36133753114444 1.38060839393121 0.167967356305767 0.999745836587528 -5.21796241359685
CHI3L2 -0.0441516765000106 6.13866510795926 -1.3769287792259 0.169101602165404 0.999745836587528 -5.22278971445107
TRAM2 -0.0272704599621046 6.51746262482593 -1.37609958083347 0.16935799724812 0.999745836587528 -5.22387577732184
ATP6V1D 0.0319569125064006 7.74719952890185 1.37572846531725 0.169472843931676 0.999745836587528 -5.22436164455732
SYT11 0.0407023431690256 7.72804396488148 1.37568148202982 0.169487387716778 0.999745836587528 -5.22442314615419
PRKY -0.0535745957986671 5.99845019912778 -1.37550207164512 0.169542933250315 0.999745836587528 -5.22465797697288
TFE3 0.0308704351334405 7.08182840555556 1.37129441145144 0.170849554664268 0.999745836587528 -5.23015667813341
ST6GALNAC4 -0.0567765106806306 7.10822350204444 -1.36995516075085 0.171267020216765 0.999745836587528 -5.23190334381665
TRIAP1 0.0241403205354395 6.34824360794074 1.36984035216611 0.171302843472568 0.999745836587528 -5.23205299960009
STK39 0.0364230137297787 7.05381409755741 1.36942427360334 0.171432717912437 0.999745836587528 -5.23259526379308
FAM63B 0.0244197330227204 5.86360368302222 1.3678212722837 0.171933768503112 0.999745836587528 -5.23468288423924
TAP2 0.04151854227619 7.88475070346481 1.36718296208781 0.172133590920913 0.999745836587528 -5.23551349250284
TRIM23 -0.0317791219876655 6.87106121705926 -1.36518347634362 0.17276065577927 0.999745836587528 -5.23811285425774
TIA1 -0.0286778333036799 7.37931412402778 -1.36363719847124 0.173246762039075 0.999745836587528 -5.24012044899194
PIAS4 -0.0313608566555758 7.5317740737537 -1.36323065215616 0.173374738803356 0.999745836587528 -5.24064790938432
BACH1 0.0281019161786589 6.88915893182407 1.36274934365254 0.17352634153929 0.999745836587528 -5.24127216569577
FOSB -0.0447006068291559 5.77071604585741 -1.36056613649441 0.174215256336378 0.999745836587528 -5.24410103362319
HNRNPA0 -0.028351007018551 7.80934639624259 -1.35979019508 0.174460598704443 0.999745836587528 -5.24510536691386
NUDT1 -0.0365565493970844 7.03389439376111 -1.35917150825166 0.174656404551336 0.999745836587528 -5.24590575142332
SEC14L1 -0.0523626210344311 9.57309637288889 -1.3589450207822 0.174728125831903 0.999745836587528 -5.24619866393556
STK3 0.0297330503535661 6.1808735890537 1.35880705733179 0.174771825212726 0.999745836587528 -5.2463770660387
WDR47 -0.0245154995885004 6.34154045517778 -1.35848443120416 0.174874047703617 0.999745836587528 -5.24679418734322
2-Sep -0.0231579446703121 10.0783881116722 -1.35733307580675 0.175239213771368 0.999745836587528 -5.24828196579123
CYB5A -0.0302876147380265 6.55987032176111 -1.35697703523764 0.175352251689719 0.999745836587528 -5.24874178693486
PTPN11 0.0292071867292561 7.50204503450556 1.35614823849499 0.175615594380095 0.999745836587528 -5.24981170177155
HIVEP2 0.0288329278248416 6.92108033097593 1.35545671254647 0.175835546799099 0.999745836587528 -5.25070391353965
STK17B -0.0323160129152416 8.13949585410741 -1.35452440610309 0.176132409849976 0.999745836587528 -5.25190606679035
SLC4A1 -0.0977470168324237 7.89295591783704 -1.3518618584428 0.1769822756427 0.999745836587528 -5.25533474017329
GABPB1 0.0279804511052713 6.31053750282407 1.3518469475181 0.176987043712374 0.999745836587528 -5.25535392272868
FNTB -0.0313554831649572 6.49891891985556 -1.35102343285423 0.17725052821251 0.999745836587528 -5.25641302882862
CA5B 0.0287704044148655 6.73474986981667 1.35018472193904 0.177519175796836 0.999745836587528 -5.25749101982775
DNAJC13 0.0226092961735714 7.40029803577593 1.34894285637945 0.177917516123871 0.999745836587528 -5.25908596268044
ARL6IP5 0.0353113836638638 9.86685094002222 1.34837202976629 0.1781008379295 0.999745836587528 -5.25981859324654
SOCS3 0.0480769253302586 6.35400917531481 1.34832818365915 0.178114924999411 0.999745836587528 -5.25987485504017
CLASP1 -0.0223444929508295 7.40864939533333 -1.34814633972848 0.178173357492714 0.999745836587528 -5.26010817143087
PTGDR 0.0421043322613846 6.42445059685741 1.3460545911324 0.178846534867818 0.999745836587528 -5.26278975997455
PLK4 -0.0241922950904953 5.32365824334444 -1.34596312038327 0.178876015691838 0.999745836587528 -5.26290692966334
PCMTD2 -0.0314590719408569 7.58480210821667 -1.34305260019267 0.179815963541729 0.999745836587528 -5.26663103925991
MEGF9 0.0530458177042481 7.77979137575556 1.33865948338482 0.181241677354296 0.999745836587528 -5.27223701967684
DDX18 0.0382230917121656 8.06736517170926 1.33780977062851 0.181518406102513 0.999745836587528 -5.27331921820262
RAP2A 0.0357463185239777 7.10508972507963 1.3376105691294 0.18158332618149 0.999745836587528 -5.27357282351064
PLAGL1 -0.0298271660224912 6.37541917577593 -1.33724402080576 0.181702829993737 0.999745836587528 -5.27403938163824
VPS39 0.0254956787733648 7.12884042485926 1.33574559792039 0.182191961458232 0.999745836587528 -5.27594531667381
SLC4A7 0.03361288716857 7.10275800368704 1.33364838017603 0.182878201520371 0.999745836587528 -5.27860933146052
CDK5 0.0272440571879553 6.00284528507407 1.33333354736063 0.182981385015628 0.999745836587528 -5.279008892545
RNF187 -0.0307019090762118 6.83172861656111 -1.33184070779819 0.183471238183643 0.999745836587528 -5.2809022118939
PEA15 0.0306004717832396 8.01308043633333 1.33152655440522 0.183574446923276 0.999745836587528 -5.2813003740219
SLC9A1 0.0300496423930778 7.9118191733537 1.32694600204244 0.185084196694776 0.999745836587528 -5.28709522938694
HPGD 0.0344218198872357 5.76515295258889 1.32597553887823 0.185405240450166 0.999745836587528 -5.28832041583452
CX3CR1 0.055309647959755 9.57916222835 1.32491130687782 0.185757778920368 0.999745836587528 -5.28966295967903
KIAA0196 0.0269332685551369 7.37116576508889 1.32438247834191 0.185933143875115 0.999745836587528 -5.2903296862117
PLXDC2 0.0392615219919115 7.42659167032593 1.32398420251259 0.18606529721222 0.999745836587528 -5.29083164241595
MLLT11 -0.0274640594635525 6.00954428465 -1.32348089447704 0.186232401229516 0.999745836587528 -5.2914657586388
USP34 -0.0236156333495812 7.79961327406296 -1.32315874234169 0.186339417780208 0.999745836587528 -5.29187151141045
TOR1A 0.0265646197285111 7.11221547416296 1.32093090757548 0.187080735479262 0.999745836587528 -5.29467479887728
KBTBD11 0.0356986487473479 7.18932737976296 1.32088337344074 0.187096576346398 0.999745836587528 -5.29473456001664
SCAMP3 -0.0239278453276011 7.64943096681111 -1.32010069971866 0.187357547128127 0.999745836587528 -5.29571825043792
TMCO1 0.0262564805645664 8.36688532281667 1.31952771337471 0.187548771611058 0.999745836587528 -5.29643803158496
TBXAS1 -0.0375222751101004 8.92729767967037 -1.31743907704344 0.188247041783204 0.999745836587528 -5.29905913296476
SAFB -0.0332621699474143 8.24605082566111 -1.31733795792258 0.188280896541642 0.999745836587528 -5.29918592614485
NUP210 0.0323265999776393 7.57266415025 1.31726583621101 0.188305045697189 0.999745836587528 -5.29927635359148
RORC 0.0307025745697092 5.73554653700926 1.31638649052498 0.188599669154429 0.999745836587528 -5.30037849686839
PAPD7 -0.0241594184281785 6.8124541241037 -1.31593338404258 0.18875161483239 0.999745836587528 -5.30094612038301
SNAP23 -0.0460344284108095 8.11307578212407 -1.31577026930511 0.188806336224085 0.999745836587528 -5.30115041282593
UBB -0.0526137982124109 12.8837639852593 -1.31573640221573 0.188817699355068 0.999745836587528 -5.30119282638167
ATF3 0.0383458805883322 5.22929986375 1.31548882434214 0.188900782373893 0.999745836587528 -5.30150284836832
TCF12 -0.0224912245283223 6.82012528059074 -1.3149981917426 0.189065510373312 0.999745836587528 -5.30211705714261
RIMS3 0.0251613456761163 5.70560842439444 1.3141685517755 0.189344300357531 0.999745836587528 -5.30315514162063
PARD6A 0.0274885958627613 5.62183155468889 1.31386826633399 0.189445282322561 0.999745836587528 -5.30353071245885
DCAF11 0.0280980537943464 7.57525986486852 1.31381458492538 0.189463338852831 0.999745836587528 -5.30359784349934
CD1D 0.0408022234610385 7.57298957122963 1.31355908170616 0.189549298546861 0.999745836587528 -5.30391732453783
THAP11 -0.0329501316462778 7.94323893891482 -1.31341583888255 0.189597502754088 0.999745836587528 -5.30409640825699
ZNF35 0.0193987996619387 5.56687699888333 1.31270027733015 0.189838439842648 0.999745836587528 -5.30499072048509
CXCR2 -0.0590710268581496 10.5682054295481 -1.31120704020706 0.190341956855808 0.999745836587528 -5.30685541603593
PTPN22 0.0403446961545179 6.80315165744815 1.31015981055087 0.190695668802897 0.999745836587528 -5.30816189728704
HOXB2 0.0440535083429334 6.1050806886463 1.3085113261419 0.191253443089847 0.999745836587528 -5.31021637861491
SNRPC 0.0234351411545955 6.81508967079259 1.30778360686186 0.191500053784899 0.999745836587528 -5.31112250665604
PTPN4 0.0416334982433193 7.43614301111852 1.30434652516413 0.192667988595213 0.999745836587528 -5.31539546042811
HSD17B10 0.0215407212954187 6.87544195294815 1.30389006299922 0.192823490380255 0.999745836587528 -5.31596209039915
TPD52 -0.0265240460013124 6.17861201774259 -1.30365163826086 0.192904750677899 0.999745836587528 -5.31625798095739
OAZ1 -0.0524096906066054 12.887192441037 -1.30333730777024 0.193011919850594 0.999745836587528 -5.31664799013898
CBR3 0.0345795097907994 5.17150949097222 1.30234432117568 0.193350761068385 0.999745836587528 -5.31787943590396
CD6 0.0412445977919728 8.6566081917463 1.30114397905264 0.193760943786133 0.999745836587528 -5.3193667873981
ANXA3 0.0685805503134933 6.46699284273889 1.30065152046298 0.19392941269111 0.999745836587528 -5.31997660176344
ICAM3 -0.0419223080705458 10.8982535544722 -1.29860435213567 0.194630899954122 0.999745836587528 -5.32250916395235
GIGYF2 0.0195609869180654 7.13669938431296 1.2970118648689 0.195177874756632 0.999745836587528 -5.32447649716543
SLC27A3 0.0393282238398205 7.63724586015741 1.29629132289338 0.19542573185018 0.999745836587528 -5.32536585505303
ZNF10 -0.0199983950081391 5.39662455479074 -1.29625985620817 0.195436561252774 0.999745836587528 -5.32540468288391
ASGR1 0.041135410640885 7.0337757900463 1.29428226495461 0.196118043702515 0.999745836587528 -5.3278430222931
PRF1 0.0636896318639778 9.03326202794074 1.29377328065183 0.19629372303364 0.999745836587528 -5.32846999355776
MAP3K12 0.0289932463384881 5.82974207448704 1.29210558959982 0.196870147665807 0.999745836587528 -5.3305225531757
CASP5 0.057689561575617 6.41871176131481 1.2912631582806 0.197161799653429 0.999745836587528 -5.33155840018868
B4GALT4 0.0223033355341004 6.19580749830926 1.29118276568982 0.197189648353495 0.999745836587528 -5.33165721520982
CD68 0.0442494271255439 9.11518912921481 1.2877470869169 0.198382497649193 0.999745836587528 -5.33587448682255
ARPP19 -0.0210137815247144 7.41129896816481 -1.28766578424875 0.198410789449647 0.999745836587528 -5.33597415004766
APP -0.0345890566079423 7.84228779011667 -1.28732085284803 0.198530851996567 0.999745836587528 -5.3363969076697
MAN1A1 -0.0308640663436848 6.82835074573333 -1.28718443256394 0.198578351401355 0.999745836587528 -5.33656407714883
RWDD2A -0.0222614464901568 5.4915848544 -1.28674807748829 0.198730339347149 0.999745836587528 -5.33709866865551
CSTB 0.0308522519095785 9.29402653418889 1.28573539214722 0.199083398923858 0.999745836587528 -5.3383386453981
SS18L1 0.0249307579953645 6.16720708560926 1.28530224338273 0.199234550879962 0.999745836587528 -5.3388687157201
IL5RA -0.0522078532028885 6.24234051984074 -1.28492633349959 0.19936579684959 0.999745836587528 -5.33932859552151
SAMD4A 0.0272165517273037 5.64307968587222 1.28459088390524 0.199482969903445 0.999745836587528 -5.33973886424427
TAF4 -0.0262865840511083 7.04640945209815 -1.28444006111031 0.199535668973041 0.999745836587528 -5.33992329207062
ARF1 -0.0388825615690059 9.85733473430555 -1.28113898236711 0.200691656157105 0.999745836587528 -5.34395449914438
SLC39A8 -0.0225540896468388 6.18678409869074 -1.28051354238899 0.200911226798689 0.999745836587528 -5.34471711158312
RBMX2 0.0262367381504612 6.28259693765556 1.28019642731258 0.20102262221329 0.999745836587528 -5.34510363545124
GGPS1 0.0222622324357882 7.08561635718148 1.27976547611237 0.201174078124132 0.999745836587528 -5.34562875892339
IL17RA 0.0443265890876907 8.57705542115 1.27975246062692 0.201178653657682 0.999745836587528 -5.3456446158442
RPL13 0.0422309734339537 9.15824770038889 1.27874323364044 0.201533674563866 0.999745836587528 -5.34687368110997
OAS1 0.0720467995790456 7.67185117182963 1.27813169472761 0.201749021511135 0.999745836587528 -5.34761796173171
NEO1 0.0303899754388341 6.00285813402963 1.27791995354093 0.20182362312266 0.999745836587528 -5.34787558137609
TALDO1 -0.0379524831917309 11.1034671193389 -1.27702385185096 0.202139565001247 0.999745836587528 -5.34896537393703
CAMK4 -0.0279975382956472 6.02245141545741 -1.27611990808944 0.202458637879163 0.999745836587528 -5.35006393395817
TRAF1 0.0246579697158031 6.56531786259444 1.27581470386866 0.202566451521704 0.999745836587528 -5.3504346731295
HSPA5 0.0248168591263067 7.56614128093889 1.27495854525084 0.202869114124059 0.999745836587528 -5.35147420000034
N4BP2L2 -0.0287895249794077 8.16413721920185 -1.27464402091677 0.202980385265612 0.999745836587528 -5.35185591358744
PMVK 0.0220416951098103 6.33853219912778 1.27207386625554 0.203891314823762 0.999745836587528 -5.35497160217266
P2RY10 -0.0374250118502965 7.0775975337537 -1.27181067434356 0.203984764997528 0.999745836587528 -5.35529030571662
CANX 0.0530054349077959 8.88347681010741 1.27155021654261 0.204077275149892 0.999745836587528 -5.3556056339604
PDK3 -0.0272908619723433 7.03460340995926 -1.26967822999887 0.204743073527673 0.999745836587528 -5.35787010205689
LPCAT3 0.0281833584833082 7.12263124912593 1.26896543181472 0.204997006189664 0.999745836587528 -5.35873147424685
SENP5 0.0207542920546692 6.26402185085741 1.26827439044671 0.205243407167139 0.999745836587528 -5.35956609574864
SOCS1 0.0285723369285264 5.52464978329815 1.26742941870863 0.20554498755952 0.999745836587528 -5.3605860162833
LAPTM4A 0.0327644405523238 7.36566525939259 1.26727656991756 0.205599575570421 0.999745836587528 -5.36077043979377
TTLL12 0.0209909290810746 6.60671363286667 1.26614250303787 0.206004923184511 0.999745836587528 -5.36213808594997
CDC7 0.0299311377384207 5.44464088309074 1.26496802420435 0.20642532845446 0.999745836587528 -5.36355318484109
ECD 0.0186602422075849 6.42824512022778 1.26301441397755 0.207126007391486 0.999745836587528 -5.36590414766142
GCNT2 0.0270632262917078 5.70789777296667 1.26279234911705 0.207205762258385 0.999745836587528 -5.36617115060348
VIPR1 -0.0311434703052915 7.15378468489259 -1.26258693607499 0.207279556497549 0.999745836587528 -5.36641809044353
ICOSLG -0.0212098882332247 5.83122083604444 -1.26257533383154 0.207283725151592 0.999745836587528 -5.36643203703338
CLUAP1 -0.0404247762481149 10.7682924341574 -1.2611783724963 0.207786095432471 0.999745836587528 -5.36811033706434
SUMO3 0.0304450475269861 8.41142429952222 1.26061920164492 0.207987430431431 0.999745836587528 -5.36878160368793
ST7 0.0229560179647573 5.78136510857222 1.2603583689063 0.208081394343396 0.999745836587528 -5.3690946238075
KIF3B -0.0162676070297688 6.49993459361111 -1.26028379106278 0.208108266375458 0.999745836587528 -5.36918411134139
BLMH 0.0298378772136144 6.45066385766852 1.25866000815687 0.208693976623258 0.999745836587528 -5.37113121804364
DGCR2 0.0308813911887882 7.67222502974259 1.25844387476061 0.208772027751262 0.999745836587528 -5.3713901992565
ZNF473 0.029608747089557 6.16142459979444 1.25835167627311 0.208805329364378 0.999745836587528 -5.37150066237535
MCFD2 0.0216630597753212 6.59113100909074 1.25483683643403 0.210077750979417 0.999745836587528 -5.37570579751296
CHST15 -0.0391564887622756 9.4277374777463 -1.25401031367628 0.210377779489456 0.999745836587528 -5.3766929469959
FUT6 0.0262619397592583 5.36931395070556 1.25190438059042 0.211143640210217 0.999745836587528 -5.37920522572988
GZMH 0.0887629385926265 8.51894788603333 1.25099627931906 0.211474510806228 0.999745836587528 -5.38028725253465
ARPC5 0.0470924633385025 10.0571514627519 1.25097151578499 0.211483538767768 0.999745836587528 -5.38031674801258
LIN7A 0.0350075733614667 6.24989798517222 1.24852424879963 0.212377109600056 0.999745836587528 -5.38322878866434
RNF40 0.0270087071700062 7.5191089067963 1.24739351817339 0.212790895837868 0.999745836587528 -5.3845723479537
RLF 0.026469183980011 6.6819556868037 1.24672087949562 0.213037321956037 0.999745836587528 -5.38537101817535
ZNF266 -0.036784082251511 7.36940508518333 -1.24648266375741 0.213124643560089 0.999745836587528 -5.38565376544549
TRAPPC10 0.0218061598592711 6.93609705974815 1.24638667941414 0.213159835403792 0.999745836587528 -5.38576767771299
POU6F1 0.0276205523820305 5.63270870479815 1.24629137985203 0.213194780339498 0.999745836587528 -5.38588076866957
CRLF3 -0.0296979452258289 8.42258477848333 -1.24590565088062 0.213336263789587 0.999745836587528 -5.3863384212498
POLA2 -0.0232581360515418 6.32003103987037 -1.24584381291173 0.213358951964907 0.999745836587528 -5.38641177652269
LIG1 -0.0245971268837638 6.58259014967963 -1.24498123201391 0.213675612533842 0.999745836587528 -5.38743463551774
SMAD5 0.0288915074228761 6.7744941894 1.2449157688875 0.213699658463068 0.999745836587528 -5.38751223374467
VPS52 -0.0232989423280754 7.07818935582593 -1.24336140554245 0.214271182772723 0.999745836587528 -5.38935354266783
TRIM13 0.0316344472138129 7.54028821371667 1.24309583515163 0.214368940881961 0.999745836587528 -5.38966791035058
ATP6V0A1 0.0388324118095458 8.09647582713519 1.24249769779267 0.214589237062761 0.999745836587528 -5.39037570810639
NOV 0.0428354352420576 6.37494491438704 1.24243103970241 0.214613797613885 0.999745836587528 -5.39045456608446
MZF1 -0.0242421366231517 6.98692185825556 -1.24143191607061 0.214982173911757 0.999745836587528 -5.3916360472391
PSMB2 0.0264779910009312 8.17838171817222 1.24116324540117 0.215081310545976 0.999745836587528 -5.39195359379988
TOP2A 0.0426403380749323 5.44122889743148 1.24069147960838 0.215255467056473 0.999745836587528 -5.39251101672065
USP6NL -0.0201399915335954 6.03574418733333 -1.24066290990269 0.215266017086761 0.999745836587528 -5.39254476697875
SMARCE1 0.0240044321692326 7.30855315674074 1.23872635167739 0.215982007533428 0.999745836587528 -5.39483068075953
CSNK1D -0.0385064859386488 8.70910304543889 -1.23841106559924 0.216098738678074 0.999745836587528 -5.39520250850621
PRCC -0.0174538331235272 6.77045136715556 -1.23801519406715 0.216245370177133 0.999745836587528 -5.3956692402169
GLE1 0.0207067919397805 7.64271525032222 1.23781342439777 0.216320133638129 0.999745836587528 -5.39590706916498
NELL2 -0.0482765411411828 7.52365865326481 -1.23728728588446 0.216515176050524 0.999745836587528 -5.39652705529562
TWISTNB 0.0236915216243785 5.78795001126296 1.23647779346367 0.216815507101281 0.999745836587528 -5.39748042561457
TMEM184B 0.0316085309623277 6.92631139405185 1.23630981169855 0.216877867920477 0.999745836587528 -5.39767818647846
PSMA3 0.0287761515992849 7.27060969137963 1.23607221900326 0.216966092892557 0.999745836587528 -5.39795785299716
NCK2 -0.0342330178892456 8.14559999426111 -1.23502745682897 0.217354350257565 0.999745836587528 -5.3991869915496
CBX7 -0.0302351842393598 7.88044689418704 -1.23311532388246 0.218066239542846 0.999745836587528 -5.40143389571094
TSC22D1 -0.0424852627660157 7.85889330958148 -1.23273209909419 0.218209116487818 0.999745836587528 -5.40188379814447
KIAA0355 -0.0221269016824346 7.36465302438148 -1.23096237857546 0.218869793012846 0.999745836587528 -5.4039596306084
TEF -0.0267765037614016 6.23242111688519 -1.23001975784753 0.219222282036607 0.999745836587528 -5.40506408808258
BCL10 -0.0272302799955672 6.29787775416852 -1.22684047037857 0.220414176780549 0.999745836587528 -5.40878301829866
SUPV3L1 -0.0234232164675869 6.42675032299259 -1.22682026200962 0.220421767647705 0.999745836587528 -5.40880662617039
ZNF76 -0.0183845170226298 6.37466591791296 -1.22629867457246 0.220617756531755 0.999745836587528 -5.40941582259332
ZNF101 -0.0241520786524198 6.6598951673537 -1.22538966023444 0.220959622306926 0.999745836587528 -5.41047690490704
PACS2 -0.0202125971575207 6.34761771387593 -1.22443005820191 0.221320926339218 0.999745836587528 -5.41159618886253
WSB2 0.0441225665178453 6.36626014246111 1.22358029010727 0.221641230600471 0.999745836587528 -5.41258663420352
EMG1 0.0235355679845554 6.79858421552593 1.22325312993465 0.22176463628704 0.999745836587528 -5.41296777275404
FKBP5 -0.0511140101975424 8.56270784266481 -1.22131810046206 0.222495543947143 0.999745836587528 -5.41521999184288
LDHA 0.0294919199714039 9.24400070617778 1.22031503741767 0.222875105118474 0.999745836587528 -5.41638608163156
MMD -0.0489451132463504 8.44293217510556 -1.21987667359107 0.223041128751018 0.999745836587528 -5.41689539312585
POLD2 -0.036380717361521 7.65345128954444 -1.2188075024522 0.223446433193371 0.999745836587528 -5.41813684286872
DYRK4 0.0205171486262706 6.15889482799444 1.21858140780669 0.223532209425214 0.999745836587528 -5.41839923015158
OVGP1 -0.0283986177605596 5.75234327642593 -1.21420080434385 0.225198795173699 0.999745836587528 -5.42347345288964
FHL2 -0.0426260106106933 5.73755617627037 -1.2133148961687 0.225536914989445 0.999745836587528 -5.42449742577546
CXCR4 -0.0503963006077584 9.33084693635926 -1.21258964248888 0.225813989126001 0.999745836587528 -5.42533515367702
DUSP6 0.0530602957488549 8.58122538253519 1.2122460911545 0.225945323645703 0.999745836587528 -5.42573180999648
IQCB1 -0.0237656359589053 6.60448171964444 -1.21177168637986 0.226126771328635 0.999745836587528 -5.42627936291022
RBM15B 0.0257139260151858 6.40205909832593 1.21162234270087 0.226183913036667 0.999745836587528 -5.42645168968231
SGK1 -0.0391103961109962 8.9216876243537 -1.21079951724715 0.226498926864933 0.999745836587528 -5.42740076428491
HINFP -0.020959453592438 6.45665235580185 -1.21043441052313 0.226638806284817 0.999745836587528 -5.42782168533017
TNF 0.0306850571251488 6.55131842718704 1.20851008997486 0.22737707164389 0.999745836587528 -5.43003809324313
TSPAN31 -0.025718932375928 7.16926278242778 -1.20841295150428 0.227414384331745 0.999745836587528 -5.43014988312447
FOSL2 0.0295642308102997 7.01352115534259 1.20787193581629 0.227622278559777 0.999745836587528 -5.43077233682305
TCEAL3 -0.0266871676147957 6.43347366610741 -1.20750115190481 0.227764836828507 0.999745836587528 -5.43119877401986
DDX19B -0.0256268701174696 7.1850311053037 -1.20736012771628 0.22781907427463 0.999745836587528 -5.43136093123937
MTAP -0.020885329748178 6.27752013351111 -1.20708922423212 0.227923288766864 0.999745836587528 -5.43167237784125
ANP32B -0.041494139988549 9.96220842129815 -1.20639278152859 0.228191361254398 0.999745836587528 -5.43247273040281
HAGH -0.0560176236557107 9.33707538843704 -1.20633176631756 0.228214857758581 0.999745836587528 -5.43254282725327
CD22 -0.0318907194472701 6.39427933232963 -1.20630830265854 0.228223893899283 0.999745836587528 -5.43256978235682
NF2 0.0185715953181967 6.16233618424444 1.20520238706642 0.228650085376808 0.999745836587528 -5.43383966924554
SERINC3 -0.0289943687129573 8.79265206757593 -1.20482791214644 0.22879452710354 0.999745836587528 -5.43426940411661
PTK2 -0.0273313701360704 6.69146284205741 -1.20447254231132 0.22893165988461 0.999745836587528 -5.43467709182173
ARFGAP3 -0.0250875245136053 7.14476568279074 -1.2043041104418 0.228996676129463 0.999745836587528 -5.43487027860897
